id,email,first_name,last_name,phone,registration_date,total_orders,total_returns,return_rate,fraud_score,risk_level,is_blacklisted,created_at,_risk_profile
494d5cb2-b184-4889-84d6-1759695252b3,kimberlyjones@example.org,Jessica,Hansen,001-201-789-6781x47907,2024-09-15T20:37:39.912000,3,1,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.002000,low_risk
ee776943-d2c0-473a-8428-f3bccdc9d727,michelle42@example.com,Monica,Castillo,(855)390-8026x046,2024-05-17T07:25:15.158000,11,0,0.0,0.0,low,False,2025-09-28T11:37:42.002000,low_risk
0f0eb73b-7109-493d-88ff-e0c3c4aae057,shannonerika@example.net,Lisa,Massey,7826826104,2023-11-28T23:48:13.112000,8,1,0.125,0.0,low,False,2025-09-28T11:37:42.003000,low_risk
a896014f-52b9-40f7-87c4-b326e9cb3a71,reginarhodes@example.net,Susan,Savage,955.374.8349x16188,2024-06-10T16:27:40.784000,8,1,0.125,0.0,low,False,2025-09-28T11:37:42.003000,low_risk
dee292ee-56d7-47b2-a52a-6fccb446b5d6,oandersen@example.com,Paul,Jenkins,001-671-871-5154,2024-03-11T19:41:41.866000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.003000,low_risk
3d193ad0-1463-4ab2-977a-fceadf6a4571,taylorcooper@example.com,Jennifer,Lucas,(517)273-2384x5398,2024-03-06T11:08:59.118000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.003000,low_risk
73ce3dfe-74b9-4b62-9639-61e3baae322d,pwhitehead@example.com,Matthew,Hernandez,828.221.8018,2023-11-26T23:40:29.724000,5,3,0.6,100.0,critical,False,2025-09-28T11:37:42.003000,low_risk
87f89a76-fd81-4649-beb4-e01e8358965e,awilson@example.com,Jeffrey,Reeves,001-538-570-5523x7014,2025-05-17T13:48:52.522000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.004000,low_risk
baecee2f-6ba6-4b90-baf6-4aa88e551017,ahall@example.org,Angela,Sharp,3063259922,2024-09-01T04:41:36.310000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.004000,low_risk
2d2386f2-a840-41ce-afbd-4e57ef9aaf17,vaughnsamuel@example.org,Natasha,Flores,3219649235,2024-04-08T19:56:36.095000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.004000,low_risk
6172762b-ebff-4ed1-8a0d-07227f6f82f0,victorbeasley@example.org,Ronald,Greene,001-273-293-1431x137,2025-06-08T12:57:08.087000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.004000,low_risk
0e15e11d-5cc9-4a5a-bbca-a0bb1d290fdf,johnsullivan@example.com,Todd,Jacobson,615.767.8718x44682,2025-06-15T20:12:04.839000,1,1,1.0,100.0,critical,False,2025-09-28T11:37:42.004000,low_risk
c7a1e4b4-815d-48f2-92fd-3236bfd6d05f,ngraves@example.com,Corey,Phillips,(914)404-2827,2024-10-07T13:35:42.923000,0,0,0.0,0.0,low,False,2025-09-28T11:37:42.005000,low_risk
803e82e9-c407-4fb5-bf92-32bb93a6e3c2,gordonnguyen@example.org,Molly,Daniels,+1-503-862-6753x462,2025-01-31T15:12:56.660000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.005000,low_risk
f56998b0-c62d-443f-9146-8494c05261ab,jesusdunlap@example.com,Amanda,Hill,(813)574-8147x54114,2025-05-09T07:12:23.012000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.005000,low_risk
ab71feac-ea7e-4884-87d8-1edcfe7ffe2b,guymcintosh@example.org,Lauren,Herman,301.603.5832x968,2024-10-25T15:21:05.436000,3,1,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.005000,low_risk
1e05c232-5765-45b5-a2e5-9fcc0a9fe06d,josephfoster@example.com,Brenda,Garrett,6396657943,2025-01-19T05:15:30.482000,8,0,0.0,0.0,low,False,2025-09-28T11:37:42.005000,low_risk
c09f5528-4904-4067-b719-a06107e45f96,carlos57@example.net,Robert,Evans,844.699.9204,2025-04-17T14:07:31.556000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.006000,low_risk
434eb24b-665d-457d-bb3f-baed055bc32d,alexandergutierrez@example.com,William,Rios,7809455097,2024-06-30T17:48:02.861000,4,2,0.5,100.0,critical,False,2025-09-28T11:37:42.006000,low_risk
581f28f6-b92b-4b12-8c99-f55fc3224b77,jlin@example.com,Bryan,Avila,2848501748,2025-07-10T05:08:29.586000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.006000,low_risk
94239dac-021a-4f4d-ac50-5e49a9deb027,mckaytiffany@example.com,Deborah,Roach,202-526-6040,2023-12-28T18:34:59.284000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.006000,low_risk
c9a27986-4b95-440f-8d76-1ddbedd7c995,katherine92@example.net,Adriana,Jones,352.716.4180,2024-12-13T03:43:14.258000,1,0,0.0,0.0,low,False,2025-09-28T11:37:42.006000,low_risk
74d74230-c8ad-4994-95c5-f9e1e754f68a,racheldyer@example.com,Nicole,Nguyen,+1-783-749-0819,2025-04-29T10:43:16.869000,7,1,0.14285714285714285,0.0,low,False,2025-09-28T11:37:42.007000,low_risk
56beacd4-2de0-4356-9569-51a00765e0e7,brucedeleon@example.net,Kendra,Taylor,001-949-843-6625,2024-07-07T19:14:16.779000,9,2,0.2222222222222222,0.0,low,False,2025-09-28T11:37:42.007000,low_risk
a8733968-dc63-40f1-b0e7-3cde99089225,bakernicholas@example.com,Michael,Matthews,+1-705-923-9474,2025-09-25T20:07:32.425000,5,3,0.6,100.0,critical,False,2025-09-28T11:37:42.007000,low_risk
1a1e90b8-7ebc-4ec5-bfee-e7daf4e79457,shawn32@example.com,Edward,May,882-817-1736,2025-06-09T21:46:42.427000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.007000,low_risk
5ac319e3-9321-45df-b903-d30edf041b34,xlarson@example.com,Haley,Patterson,629.727.9512,2024-11-19T00:32:21.808000,3,1,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.007000,low_risk
b3b7893c-f158-4566-897d-cae10241997e,derekballard@example.com,Janice,Mack,(271)575-8731,2023-11-18T09:00:01.676000,6,0,0.0,0.0,low,False,2025-09-28T11:37:42.008000,low_risk
120ada86-8f61-417d-aea6-6af6d50cba3d,moodylori@example.net,Alicia,Johnson,241-788-1680x4030,2025-08-20T07:31:04.505000,2,1,0.5,100.0,critical,False,2025-09-28T11:37:42.008000,low_risk
1e400a75-d276-476a-9831-8bda85e9f9d8,ksmith@example.com,Lynn,Davidson,980.403.7626x9469,2024-01-08T07:41:41.414000,2,1,0.5,100.0,critical,False,2025-09-28T11:37:42.008000,low_risk
bf5e3a09-59b5-4bf6-bfab-0afcf73d0f1c,alvaradojason@example.net,Stephanie,Moore,001-642-200-9344,2024-12-13T12:25:46.051000,1,0,0.0,0.0,low,False,2025-09-28T11:37:42.008000,low_risk
740dc7c0-f0cc-4ca3-8f9a-7d0fbc6462d8,pfreeman@example.org,Brian,Parker,930.248.2620,2025-04-04T01:28:55.766000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.008000,low_risk
1f5e7020-8a8e-489a-b0f3-b06cf1da6d18,jmartin@example.net,Desiree,Mora,(919)837-2258x16691,2024-03-13T02:56:11.616000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.009000,low_risk
e8ada219-18dc-4e3e-8a26-1c9692837097,brittany93@example.com,Rebecca,Davis,+1-712-808-7165x3328,2024-08-30T15:12:58.638000,4,2,0.5,100.0,critical,False,2025-09-28T11:37:42.009000,low_risk
2e0b9147-4b16-4cd1-aaf3-f4c647542ab4,robin45@example.org,Jeremy,Moore,(310)556-0381,2025-07-03T05:48:45.668000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.009000,low_risk
12270db3-9468-4f87-b830-bfdc3ce0e96c,philip02@example.org,Donna,Miles,+1-288-362-1627,2023-12-09T20:30:14.407000,4,2,0.5,100.0,critical,False,2025-09-28T11:37:42.009000,low_risk
7b5ca857-ad52-492c-b4ef-90a07e329bfe,tommy92@example.org,Megan,Garrett,+1-283-376-5248x6694,2024-07-30T15:19:42.162000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.009000,low_risk
62d3f230-3e9c-484a-bbe5-16f05e64836b,vrichardson@example.com,Christopher,Carter,(934)246-6419x547,2024-05-04T12:42:06.684000,7,1,0.14285714285714285,0.0,low,False,2025-09-28T11:37:42.009000,low_risk
69526aaf-5382-4d84-86f4-f7dafa3e838e,cassandrathomas@example.org,Jacob,Perez,213-280-7481,2025-05-31T04:11:38.265000,3,1,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.010000,low_risk
3c84e9f1-f810-4b73-adeb-0a579d8b44fe,steven93@example.com,James,Mueller,296.530.8163,2024-09-15T09:34:23.357000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.010000,low_risk
e4059e0e-0884-4a20-be13-12cbf53f20d6,hleonard@example.com,Ashley,Parsons,(734)737-8540x458,2023-11-11T19:38:29.139000,4,0,0.0,0.0,low,False,2025-09-28T11:37:42.010000,low_risk
d84abe9c-a4ba-4a8d-a0b7-dc788c212bfe,othomas@example.com,Elizabeth,Smith,556.367.3643x97118,2025-02-16T02:12:25.064000,9,0,0.0,0.0,low,False,2025-09-28T11:37:42.010000,low_risk
315e65fd-d68a-46c6-994e-fce2e1c426ea,jeromestuart@example.net,Rebecca,Brady,3962177607,2025-03-31T05:37:33.883000,4,0,0.0,0.0,low,False,2025-09-28T11:37:42.010000,low_risk
1e374e0c-6241-4c5c-bb82-d950bb06d62f,ofrench@example.com,Dawn,Johnson,(246)911-0949x214,2025-09-12T08:24:50.882000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.011000,low_risk
2920a0b4-877d-4502-b423-8aa6ba88be07,zthompson@example.org,Vicki,Brown,(859)674-9525x371,2024-09-03T19:56:49.688000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.011000,low_risk
5993a04d-8ecb-4b10-a0a4-48e1fa6de602,james81@example.com,Philip,Bailey,903-435-8346,2024-10-06T03:58:28.911000,13,3,0.23076923076923078,0.0,low,False,2025-09-28T11:37:42.011000,low_risk
7bb2fd0f-4a8e-4786-8215-f8960c2c1107,brianrich@example.net,Matthew,Lamb,(884)273-5895,2023-11-24T15:14:39.114000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.011000,low_risk
b172845c-52b1-4cd5-a9bd-04c45c546395,amanda11@example.com,Dawn,Moore,001-603-455-8987x991,2025-05-04T02:44:22.413000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.011000,low_risk
533cd040-c58e-4853-805d-aad46a5723ac,xmullins@example.com,Daniel,Sutton,(318)283-6727x1702,2025-05-23T09:29:49.872000,6,3,0.5,100.0,critical,False,2025-09-28T11:37:42.011000,low_risk
df3bfd85-7d0c-41a6-a12b-38f6ea424c95,xrodriguez@example.net,Christine,Shepard,3637854644,2025-02-06T18:22:15.309000,2,1,0.5,100.0,critical,False,2025-09-28T11:37:42.012000,low_risk
2c849fd1-6cac-41fd-9d66-8349f40b9856,johnowen@example.net,Timothy,Burgess,822.891.1550x822,2025-01-16T06:38:57.774000,8,0,0.0,0.0,low,False,2025-09-28T11:37:42.012000,low_risk
170d8254-cbd0-4582-ae2e-776f527c797b,deborahnelson@example.com,Rebecca,Sullivan,934-451-0706x2561,2024-07-01T18:41:57.524000,1,0,0.0,0.0,low,False,2025-09-28T11:37:42.012000,low_risk
685f1b19-2026-4a08-8f89-a86b65f8d619,bclark@example.net,Russell,Sullivan,572-936-5827x47012,2024-06-17T07:59:58.086000,3,1,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.012000,low_risk
d83e4cb5-3a91-4146-ac60-2601acb80d83,petersonsteven@example.com,Eric,Giles,001-467-465-9187x05786,2024-12-29T20:59:10.846000,6,1,0.16666666666666666,0.0,low,False,2025-09-28T11:37:42.012000,low_risk
835559c2-e7dd-4722-879e-845a12d55305,jacob63@example.net,Patricia,Hutchinson,576.300.1226x97915,2025-07-08T17:34:17.066000,2,1,0.5,100.0,critical,False,2025-09-28T11:37:42.013000,low_risk
3a964685-2b46-4b34-96b5-54936af63cb5,daniellemedina@example.org,Dawn,Vaughn,(611)244-0429,2025-01-28T17:36:24.229000,6,0,0.0,0.0,low,False,2025-09-28T11:37:42.013000,low_risk
0f50760c-0490-4067-b6af-50acf8a7f735,danielmiller@example.net,Linda,Abbott,001-361-854-6255x036,2024-08-10T17:58:41.256000,6,1,0.16666666666666666,0.0,low,False,2025-09-28T11:37:42.013000,low_risk
d9f2f01e-9701-4ae7-84c1-dcb17f8294b3,cphillips@example.com,Hannah,Odom,(835)571-1492x895,2024-05-18T06:40:59.720000,4,0,0.0,0.0,low,False,2025-09-28T11:37:42.013000,low_risk
ba4e7254-3801-44e5-92b4-4aa0f50bfbfb,thale@example.net,Danny,Hardin,476.934.9659x8390,2025-05-21T19:14:03.042000,1,0,0.0,0.0,low,False,2025-09-28T11:37:42.013000,low_risk
553773d4-7a1c-421a-9783-6542425b3575,frank40@example.org,Tracey,Brown,+1-579-473-9291x0631,2024-04-01T15:57:19.584000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.014000,low_risk
d373cf93-965d-4843-8a91-b0a8c44763e7,perezdeanna@example.org,Douglas,Trujillo,8972938338,2025-09-06T12:22:08.427000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.014000,low_risk
18c3452a-6f13-44df-adae-63ccec01e176,batesbrian@example.net,Pam,Price,939-732-7694x8851,2024-12-26T03:39:36.664000,7,0,0.0,0.0,low,False,2025-09-28T11:37:42.014000,low_risk
298875a4-6661-4a8e-8c66-8a2b21cafa1d,dflores@example.com,Carol,Wilson,+1-317-425-0570x70735,2024-06-04T08:15:30.699000,1,0,0.0,0.0,low,False,2025-09-28T11:37:42.014000,low_risk
1ec22b74-8818-48e7-9406-9bf47f17274d,harperbenjamin@example.org,David,Bailey,+1-813-219-7791x89795,2024-10-22T14:44:47.620000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.014000,low_risk
548711eb-4d86-4918-8ec5-df48b1ca8002,matthew33@example.com,Alejandra,Jones,568.548.2010,2024-04-15T07:02:56.300000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.014000,low_risk
1dcf2b97-c245-4396-8aae-734e1e8ce7a8,lindseythomas@example.net,Stephanie,Mcintyre,977.287.8386x1323,2025-08-10T06:51:56.723000,7,0,0.0,0.0,low,False,2025-09-28T11:37:42.015000,low_risk
0e2e277a-3776-449c-95ea-1716d9a5a352,zgalloway@example.net,Aaron,Williams,296-261-8661,2025-09-07T21:57:54.803000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.015000,low_risk
d6e9b5fa-1cb7-4d18-a5a7-62e4aa40bd72,emmabailey@example.org,Derrick,Thomas,001-954-777-1897x302,2025-09-05T22:19:03.503000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.015000,low_risk
f49d3f75-77e6-42da-9638-6c28d8fa91e3,jamespowell@example.org,Caleb,Weaver,434-494-3375x59936,2024-03-03T12:11:13.436000,9,1,0.1111111111111111,0.0,low,False,2025-09-28T11:37:42.015000,low_risk
034d4ac6-bb6e-47d6-b3b0-7db62b867ed9,lwarren@example.com,Cody,Jacobson,(653)327-2086x2681,2024-06-19T15:02:09.394000,4,0,0.0,0.0,low,False,2025-09-28T11:37:42.015000,low_risk
fb852a5d-6289-4107-aec4-8523c713f44a,burnettwendy@example.org,Wayne,Jimenez,412.888.8280,2024-10-11T07:54:08.611000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.016000,low_risk
ce945d15-96d0-4f5a-9b6b-18455c1b15d5,barmstrong@example.com,Amy,Hall,001-984-344-7600x6894,2024-01-03T04:29:47.375000,2,1,0.5,100.0,critical,False,2025-09-28T11:37:42.016000,low_risk
610b62af-1d10-45c7-a595-804d901d97d3,antonio07@example.org,Cheryl,Briggs,+1-537-409-3960x438,2024-05-03T02:03:17.332000,6,0,0.0,0.0,low,False,2025-09-28T11:37:42.016000,low_risk
5c6ea72d-b63d-4e5b-b510-957849aa48f6,williamschristopher@example.com,Karen,Watson,(221)265-9005,2024-11-14T05:52:29.751000,6,1,0.16666666666666666,0.0,low,False,2025-09-28T11:37:42.016000,low_risk
03f91ec6-a5f9-498f-a629-ad0b75177225,joseobrien@example.org,Jon,Scott,830-482-7870x43613,2023-12-18T22:14:19.292000,7,1,0.14285714285714285,0.0,low,False,2025-09-28T11:37:42.016000,low_risk
eb527468-9153-41b1-aac6-0c805c44c0fa,angela13@example.net,Olivia,Williams,8063142067,2023-12-10T03:30:00.401000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.017000,low_risk
a2e9f030-f4eb-48b8-a1ae-785474f7e300,richard55@example.net,Susan,Perez,415.229.9813,2024-12-29T19:26:39.185000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.017000,low_risk
b4bbe622-52d9-4b2e-a3e9-03ae133b81cb,fchan@example.net,Tonya,Ramirez,361.793.1770x1751,2025-02-01T03:33:09.935000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.017000,low_risk
01dff4e7-66c8-49f8-a454-f966b1d31839,yjacobs@example.org,Peter,Duncan,(801)223-1753,2024-01-12T20:31:55.796000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.017000,low_risk
482d558c-4050-4e41-b8f6-ebdb00ad8b0c,brian38@example.org,Carolyn,Sloan,(443)247-9645x4681,2024-04-25T21:49:44.332000,8,0,0.0,0.0,low,False,2025-09-28T11:37:42.017000,low_risk
ada5e27e-39c2-41ee-aa95-85e79a9e9705,chayes@example.net,Rebecca,Brown,(284)976-4626x081,2023-12-13T08:56:08.269000,10,0,0.0,0.0,low,False,2025-09-28T11:37:42.017000,low_risk
a36c20d6-e518-48c3-94dc-dab542368da6,lewisjamie@example.org,Lucas,Turner,001-819-584-1683x426,2023-12-13T21:18:04.998000,1,0,0.0,0.0,low,False,2025-09-28T11:37:42.018000,low_risk
9a223ba4-f334-408a-9174-6d41c9d42220,moorekelli@example.net,Wanda,Chapman,831-508-5050x11810,2024-07-12T07:36:58.228000,6,0,0.0,0.0,low,False,2025-09-28T11:37:42.018000,low_risk
a395db79-4ac1-4638-b3bc-32c0a71f293e,rogersdustin@example.com,Amanda,Duke,(806)367-7079x145,2023-10-30T04:24:06.825000,6,0,0.0,0.0,low,False,2025-09-28T11:37:42.018000,low_risk
1e651ed5-6d4d-4464-abfc-224950891cf1,fadams@example.com,April,Day,7506995509,2025-08-04T08:38:56.609000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.018000,low_risk
f3d5ce49-800e-4955-bfbe-8f50d5a46694,littlelarry@example.net,Anthony,Thompson,001-981-558-1676x16388,2025-07-14T15:49:41.388000,7,2,0.2857142857142857,0.0,low,False,2025-09-28T11:37:42.018000,low_risk
9e033544-96be-4a3e-8d7e-c2b93136d9a1,macktiffany@example.org,Lisa,Martinez,(396)994-2582x5860,2024-04-08T13:50:32.715000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.019000,low_risk
fca3887b-3e19-4d07-b5dd-be3db05349c7,aflores@example.com,Dana,Davis,817-941-1461,2024-11-19T05:25:48.644000,7,0,0.0,0.0,low,False,2025-09-28T11:37:42.019000,low_risk
15bd1348-2add-4385-9476-41c814d05117,lhahn@example.net,Kristen,Griffith,001-857-514-1987x4522,2024-10-10T11:32:40.287000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.019000,low_risk
6e60be0c-9c9f-43c3-b02b-055df36918b1,paul37@example.org,Anne,Sullivan,954.754.7154,2025-03-05T00:29:10.909000,6,2,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.019000,low_risk
a68268d2-5660-49af-84d6-6a74efd126fd,denise40@example.com,Kelly,Ball,001-441-316-0346x04695,2024-06-15T05:13:12.742000,5,2,0.4,80.0,critical,False,2025-09-28T11:37:42.019000,low_risk
c9e2d91c-3d5b-40de-82a6-a3b967700b75,gabrielle16@example.net,Derrick,Norman,(766)886-0058,2025-09-10T19:27:32.285000,3,1,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.019000,low_risk
0cf46c41-2a56-4621-a196-e5f33b79bb30,wendy06@example.org,Cheyenne,Kelley,849-605-1366,2023-12-16T02:50:28.723000,1,0,0.0,0.0,low,False,2025-09-28T11:37:42.020000,low_risk
909c04f2-9240-4c06-a7c6-ab0e8b033e20,coxjames@example.org,Thomas,Davis,4379187490,2024-02-11T07:47:56.996000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.020000,low_risk
525d3326-9453-4588-9889-2a8b71dc27f2,jason54@example.net,Chelsea,Ward,+1-952-313-8875x699,2024-04-10T18:30:41.053000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.020000,low_risk
5df4805f-4bac-49b8-b27f-b4b808d78df5,danielsmatthew@example.com,Hannah,Collier,492-598-8333,2024-11-18T04:27:05.712000,6,1,0.16666666666666666,0.0,low,False,2025-09-28T11:37:42.020000,low_risk
8b8753e6-6322-438f-b615-eb445dc4cd6d,nicholaswest@example.org,Nathaniel,French,+1-205-506-3183x344,2025-08-07T08:35:51.994000,1,0,0.0,0.0,low,False,2025-09-28T11:37:42.020000,low_risk
9d0f8702-05d9-4c85-a45f-4ee6cfae8006,xgarrett@example.net,Courtney,Thompson,+1-465-379-6027x014,2025-06-06T12:10:19.014000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.021000,low_risk
b022cc5f-c789-48c2-b827-da00ca041045,fwolf@example.com,Bonnie,Valdez,+1-437-954-4849,2025-07-02T12:34:43.555000,2,1,0.5,100.0,critical,False,2025-09-28T11:37:42.021000,low_risk
afc5b59f-a81f-49e5-990c-558a4d4a9f83,alexandra61@example.org,Zachary,Sandoval,5772074192,2025-08-13T06:01:09.418000,8,2,0.25,0.0,low,False,2025-09-28T11:37:42.021000,low_risk
869c169b-b5b3-4a7d-88da-3ab96c825784,julie51@example.net,Kenneth,Hahn,900.799.9638x877,2024-08-07T17:03:55.930000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.021000,low_risk
78be5ecc-4c47-47e8-a038-af14c3f4f584,nathan56@example.org,Sara,Sanchez,001-361-308-1500,2023-12-24T20:43:51.563000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.021000,low_risk
383288b6-872e-469d-9359-7081b6d41bcf,maxwellsandoval@example.com,Jessica,Mccarthy,001-950-727-6062x447,2025-01-31T00:19:04.219000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.021000,low_risk
bb085bfe-720d-4eeb-a9d0-c77a3142fd02,alexandra78@example.net,Jennifer,Hill,3958406591,2023-10-29T06:10:15.184000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.022000,low_risk
f58d4971-f08f-4340-8572-69583c9bc86b,hilljodi@example.org,Leslie,Noble,(418)532-7008,2024-08-31T17:20:13.320000,5,0,0.0,0.0,low,False,2025-09-28T11:37:42.022000,low_risk
75e5a3c2-8bea-4707-a710-a15cdfc3c371,jonathancastillo@example.com,Michael,Hernandez,+1-431-570-2663x70034,2023-12-07T16:21:56.336000,7,2,0.2857142857142857,0.0,low,False,2025-09-28T11:37:42.022000,low_risk
0e191775-2442-483f-a0dd-e372434a3396,sbautista@example.org,Michael,Robertson,(356)926-8503,2024-09-04T05:44:27.189000,1,1,1.0,100.0,critical,False,2025-09-28T11:37:42.022000,low_risk
33f7b476-545d-4bad-acb5-2f7b62eb7773,jhebert@example.com,Denise,Hale,+1-497-931-2886x032,2024-06-30T10:45:06.675000,5,1,0.2,0.0,low,False,2025-09-28T11:37:42.022000,low_risk
c6e291a2-3b2e-42cd-980e-ae5cf9f9db4e,patrickblack@example.org,Hannah,Zuniga,870-882-4521,2025-07-19T17:12:29.974000,8,1,0.125,0.0,low,False,2025-09-28T11:37:42.023000,low_risk
08c667dc-2fb2-43a2-b74a-d087b97a6c9d,hullholly@example.net,Juan,Lester,(294)630-2745x026,2024-08-21T23:10:08.258000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.023000,low_risk
0a25685a-8e95-4106-b758-19351ec6bc73,rcompton@example.com,Kevin,Spears,+1-403-466-4292x77801,2024-11-21T01:47:09.881000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.023000,low_risk
e5bea447-f78d-4910-9e82-c02d7e5d215b,michelle70@example.net,Chloe,Paul,316-622-5260x53839,2025-07-14T01:31:02.254000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.023000,low_risk
890a0dc0-4481-4146-bc90-1216d24f8534,brad67@example.net,Kari,Mason,840.856.8247x62508,2024-09-08T22:09:11.558000,4,0,0.0,0.0,low,False,2025-09-28T11:37:42.023000,low_risk
05d971ff-f362-4f2e-8e58-62123a662d88,dchen@example.net,Sonia,May,354.237.7398,2024-05-23T23:50:45.169000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.023000,low_risk
d2258435-0006-448e-97f1-c23816497892,marshallmelissa@example.net,Gabriela,Davis,846.461.7364x621,2025-02-08T01:02:28.608000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.024000,low_risk
4b096dfe-956b-4d0c-924d-e1e5ee3c4633,alvarezandrew@example.net,Kevin,Lewis,(815)936-9684,2023-11-15T22:36:18.740000,3,1,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.024000,low_risk
517068b5-56c4-4bdf-a5e7-b1ba8f0aeb15,seanstone@example.org,Christopher,Jimenez,830.639.9856x17074,2025-04-21T08:32:30.065000,8,0,0.0,0.0,low,False,2025-09-28T11:37:42.024000,low_risk
1291e845-3c6f-48f1-a34c-6ce8b66c6fd7,trujilloalison@example.com,Stephen,Conley,001-424-868-0593x40726,2025-06-11T05:10:52.720000,1,0,0.0,0.0,low,False,2025-09-28T11:37:42.024000,low_risk
52d8d59c-eeb5-4713-86e3-d862b0a1c071,johnsonrussell@example.org,April,Bennett,+1-713-395-7376x5905,2024-11-02T05:24:12.278000,4,1,0.25,0.0,low,False,2025-09-28T11:37:42.025000,low_risk
01041b08-8227-48a9-96fa-6c9a79dea93b,rogerschristina@example.com,Gina,Martinez,257-642-0384,2025-01-13T01:02:54.271000,7,1,0.14285714285714285,0.0,low,False,2025-09-28T11:37:42.025000,low_risk
0841fe7f-0da5-42b9-8b90-bd777d7ccd80,nadams@example.net,Bethany,Larson,+1-975-696-9755x6721,2025-01-26T01:29:18.039000,2,0,0.0,0.0,low,False,2025-09-28T11:37:42.025000,low_risk
eb341b34-7415-445f-8546-225f61655451,vjordan@example.org,Gary,May,001-528-652-6348x55426,2025-02-23T09:31:44.431000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.025000,low_risk
73db494c-08d0-42d5-b71e-a64a1bc3b68a,mcknighttina@example.com,Andrea,Holmes,+1-431-989-9840x87234,2025-09-23T10:37:14.483000,3,1,0.3333333333333333,66.66666666666666,high,False,2025-09-28T11:37:42.025000,low_risk
a15ea433-d4fe-44da-8d37-45bd97756bc4,katherinecasey@example.net,Mackenzie,Acevedo,001-454-635-5782x28217,2025-05-27T16:02:28.443000,10,0,0.0,0.0,low,False,2025-09-28T11:37:42.025000,low_risk
17d52f6b-4458-42e8-82b4-7d190b0deb4b,gregoryanthony@example.com,Cheryl,Bowen,2575510120,2024-08-08T22:18:41.885000,4,0,0.0,0.0,low,False,2025-09-28T11:37:42.026000,low_risk
d6d2de3b-97de-4192-a79c-4b7465f1810e,savannah15@example.net,Kelli,Nelson,445-326-3588,2024-10-09T05:59:58.659000,3,0,0.0,0.0,low,False,2025-09-28T11:37:42.026000,low_risk
