id,order_id,customer_id,customer_email,product_id,product_name,quantity_returned,reason,description,return_date,refund_amount,is_fraud_suspected,fraud_score,fraud_indicators,processing_time_days,created_at
300dd89d-8624-4670-8cad-4f413c693d82,58066dcd-3aa3-4eff-8edf-059b46e39e8b,af7a38e1-1789-4893-bfb6-c164c9971964,nolson@example.net,de754f83-0fe2-4e0e-ac43-97bc8c01d7e7,Team-oriented even-keeled Local Area Network Furniture,1,not_as_described,"Five fund situation explain seat. Art individual effect either meeting.
Single fly half this west night production. Chair before wish impact decade field church.",2025-06-10T18:57:27.169000,444.43,True,90.87942899889092,"['Suspicious return reason: ReturnReason.NOT_AS_DESCRIBED', 'Pattern matches known fraud indicators']",12,2025-09-28T11:37:42.990000
bc1dfa17-8e34-457a-8e04-5e951a8219bf,348f3065-3424-409c-90b8-8211df62c854,fe06af62-b41c-49f8-bf5c-4e0988eab9ec,millsjason@example.com,834e95a2-95c5-45af-9bf7-de277b2c2881,Stand-alone zero tolerance installation Kids Fashion,1,size_issue,"Already show while talk artist opportunity article. Force ability than image somebody girl.
Data ask she force anyone world four. Owner know man successful.",2025-06-26T04:31:48.128000,49.67,False,0.0,[],12,2025-09-28T11:37:42.991000
60b3d1f9-aa44-4c11-97f3-d13469bc3ef4,7a5fa515-840c-4c30-a199-82ea9a54857c,558f1d54-c233-4ca5-a8a3-535432a21e9b,frankpitts@example.net,1d6c0fe5-696f-4367-b58b-fa49bac22c43,Public-key system-worthy contingency Kitchen,1,not_as_described,"Condition worker agency boy stop area it project.
Major structure pick much. Visit sure road anyone idea receive seat. Industry her travel view issue head.",2025-08-21T00:26:32.407000,377.54,False,0.0,[],9,2025-09-28T11:37:42.991000
141221b5-34fe-4c0d-854b-2fe5bd7a7664,4e5ec059-28e2-410b-b9d1-d37d88dc6a85,6e60be0c-9c9f-43c3-b02b-055df36918b1,paul37@example.org,75a54b84-e500-4b9f-8f1e-619ce0feffdd,Down-sized contextually-based paradigm Water Sports,2,size_issue,"End movie attention. Staff red ready read husband election follow. Travel produce yourself task offer fall leg beautiful.
Democratic instead family must. Add find strategy statement.",2025-09-23T06:52:40.311000,59.68,False,0.0,[],5,2025-09-28T11:37:42.991000
369a6788-9795-4c5e-896d-e37507807df7,af344aba-f78d-45a4-b878-5f1784fdf0ae,554a5887-e179-4fbe-b8ac-ad8629092e4d,xsandoval@example.net,ae4a1219-9f31-4373-b653-6465785d0299,Triple-buffered local capacity Kitchen,1,defective,Just education book along author stock. Protect factor notice including yeah window. Field evening theory ball really worry early.,2025-07-16T05:46:37.353000,244.78,False,0.0,[],9,2025-09-28T11:37:42.992000
1ff7addd-be4c-446d-a0d8-b4d05ce644e6,06067278-0096-4748-8a9a-a26530724380,2c119d2f-3de9-4403-8bc7-407de29fbbe2,mark89@example.com,fd8ea8bf-6348-4b51-8764-425ba5fafb33,Organic incremental implementation Men's Fashion,1,changed_mind,Back brother relate certainly fire. Sound practice summer heavy compare yourself. Must collection success involve support.,2025-08-16T04:20:50.801000,145.17,True,91.65000500433607,"['Suspicious return reason: ReturnReason.CHANGED_MIND', 'Pattern matches known fraud indicators']",7,2025-09-28T11:37:42.992000
5fa27a4c-2fd2-47ec-ae89-924fd62e39d5,18bb8ffe-9d85-4f33-8caf-f1de7bffdafc,441cb724-1648-4018-ac8e-23979eaecd90,sknight@example.net,1207f3eb-6831-4158-9f82-5f3dbb33811d,Synergized mission-critical capability Tablets,2,duplicate_order,Understand officer run ahead understand student. Cut individual possible who yourself. He tend act hold door mean summer. Type hit something remember.,2025-09-30T08:25:01.226000,2339.78,False,0.0,[],12,2025-09-28T11:37:42.993000
27084c3c-ff60-43a7-90a7-ff9099c97d55,3e0c8dca-60d5-4dc6-9d93-478092da81a6,fbedfbed-0a78-432e-9108-afe628b15a21,zlane@example.org,34463402-2cb7-4067-b66f-33fd30b30125,Business-focused real-time encoding Fitness,1,damaged_shipping,"Else marriage foot student. Relationship help as to. Head difference great process.
Bill traditional share. Body push next over. Miss myself while after watch close. Sound late interview individual.",2025-08-06T05:24:21.438000,168.23,False,0.0,[],14,2025-09-28T11:37:42.993000
7d8fb78c-e094-41e2-83f8-429a8c406579,47954102-8e98-421d-ad83-5be7355b4b1b,36e46123-3130-44a1-b28f-dc5ee9738deb,ugriffin@example.org,76f3df95-3522-4748-8d48-df49b5f0f70b,Customizable analyzing utilization Makeup,1,duplicate_order,"Hour especially car loss themselves audience. Half fine play.
Talk see something stage crime. Meeting government our run see degree growth.",2025-09-16T20:43:50.842000,342.67,False,0.0,[],12,2025-09-28T11:37:42.994000
a442f865-3975-43f7-9acd-23491518601a,d7679f34-59ca-453f-ba43-7c1404e837dd,56beacd4-2de0-4356-9569-51a00765e0e7,brucedeleon@example.net,fd8ea8bf-6348-4b51-8764-425ba5fafb33,Organic incremental implementation Men's Fashion,2,size_issue,"Condition goal get since because easy.
Politics tough just exactly. Stay agent another. Policy when government owner tell.",2025-05-06T20:56:42.988000,199.15,False,0.0,[],8,2025-09-28T11:37:42.994000
720e6594-8536-4d4c-82e5-3ab245a43287,50137e34-3b78-48fc-8c2a-4f118f48eec5,7aef20aa-3e03-479a-b355-b0beafe3a295,santiagokatherine@example.net,2c102646-c4ca-4e43-ba0c-e740615eb2ce,Devolved encompassing success Outdoor,2,damaged_shipping,Most imagine once modern end off idea read. Note pass adult total hospital throw. Than year avoid stage question.,2025-10-08T17:52:04.859000,632.89,False,0.0,[],5,2025-09-28T11:37:42.995000
a539c2c0-76c2-4fed-bb69-0ba6b6a0bc9a,9e37585a-80ab-4c6e-aa15-53ee6a7a0286,609c1fbd-a08f-4e02-8525-7820fc99d233,sarahgraves@example.org,dbb8df71-cda3-4020-a580-542808d20aac,Customer-focused maximized leverage Winter Sports,2,not_as_described,"Feeling yourself no next. Now piece professor fly. Worker high agreement expert information kid.
South cultural woman. Teach appear science woman culture mind future out.",2025-06-06T10:00:41.597000,165.16,False,0.0,[],11,2025-09-28T11:37:42.995000
9ba4dca3-f2db-4054-b696-4a31267269ac,952379ba-0c33-45be-beb0-e589f84d760e,bfa662da-3741-4f9e-9eb7-1a07c8bc2202,turnerpeter@example.com,f7e66407-098f-445a-9cbe-66107d533afc,Horizontal asynchronous matrices Tablets,1,defective,Often name girl. Box girl building meet. Somebody mention unit learn billion each.,2025-07-02T16:46:07.641000,1516.57,False,0.0,[],8,2025-09-28T11:37:42.996000
e581ba45-980e-415d-ac8f-54930f38e2ae,da45bca2-84e8-4318-ab5e-6ab1e40eb069,b7fc44ec-472c-4535-a3ef-0e7c8d2d36a6,pearsoncarolyn@example.com,80c4ef65-337e-4fb3-a0d3-e33036672d72,User-centric optimizing concept Fitness,1,not_as_described,Little must piece put education. Personal road industry work more cultural list.,2025-10-08T03:46:19.657000,408.77,False,0.0,[],10,2025-09-28T11:37:42.997000
b29933d7-d478-4279-86e8-bb9241e08049,7984e00c-fd81-4aee-8a98-27902b1e4ea9,434eb24b-665d-457d-bb3f-baed055bc32d,alexandergutierrez@example.com,1b0d37f4-fc11-46ee-927e-2336368d00f3,Progressive coherent focus group Smartphones,1,not_as_described,"Never part present response history. Rate race pull along order cultural level. Compare movie fall method at talk.
Its allow citizen state. Amount owner give little crime.",2025-06-04T02:02:40.950000,1100.02,True,75.49192248739419,"['Suspicious return reason: ReturnReason.NOT_AS_DESCRIBED', 'Pattern matches known fraud indicators']",18,2025-09-28T11:37:42.997000
549939d6-bd61-42df-b352-c16acfc5ba45,e567cb04-deda-41c6-b1c5-f55a31b29540,7caacbe9-c84a-4743-b602-07f7302b1415,carol01@example.org,2306f694-52c5-4aef-b067-41ce79c1f16c,Right-sized foreground matrix Tablets,1,not_as_described,"Lawyer society kid both child increase state. You fire question apply visit. Accept describe reality lot life onto.
Improve recognize hour official. Never piece strategy away important.",2025-09-07T20:05:39.791000,919.02,False,0.0,[],14,2025-09-28T11:37:42.998000
c4a2cbd5-81ca-4bd2-af6d-06d281c8306f,b8058aa2-f6ec-4c5e-b138-15d470ed6f86,ef482bd6-ffd7-4e5d-9a8b-60396e4832d0,elizabethramirez@example.net,3c882928-07f8-4309-a1cc-e1bf462abc4e,Sharable content-based implementation Skincare,1,late_delivery,Recognize growth strategy brother rate business loss. Center several per car. They garden region front say.,2025-06-07T08:56:32.769000,150.46,False,0.0,[],7,2025-09-28T11:37:42.998000
6218b1a0-6cf4-405b-9b17-fef1ccbed8a9,2d8fe34c-57f1-4bbf-84a7-6bea5fa99ff0,b135e4c0-c800-4a7b-877e-cf931de853e2,brandonbartlett@example.com,07ea54b1-0c58-4639-bb42-7b0cfb2020d7,Multi-tiered asymmetric array Smartphones,1,late_delivery,"Everything security tax edge soldier. Usually while sell side. Either born feeling maybe.
Sound include Congress leader better them protect. Conference play few everyone.",2025-07-08T12:27:33.712000,728.52,False,0.0,[],3,2025-09-28T11:37:42.999000
03eb70a8-d8a5-4703-a03a-fb073aee78d1,6dee3af7-2bd2-4694-80cd-c0448b35d2d9,c79dadea-c04b-480e-bea0-a79e199942a6,chapmanjames@example.net,b7d4d15d-ba29-40f6-88af-2ee5401fc1c4,Exclusive global hub Accessories,1,not_as_described,Have item nor glass opportunity. Important already assume health paper now. Become church compare child describe trade nice situation.,2025-05-22T18:54:42.437000,91.02,False,0.0,[],7,2025-09-28T11:37:42.999000
4cf3e158-c534-42df-aff0-71464d9b6b22,9ccfb7ad-8553-4160-8ed3-d4e7f576d813,4d41aaba-0091-443e-8d04-c8179241f028,fburton@example.com,42baa05e-3053-42e9-a890-7b105064b014,Cross-group eco-centric artificial intelligence Women's Fashion,1,damaged_shipping,"Talk future build central medical each. Big fly me bank type me.
Affect too so seven center fall people. Box rise building maybe official increase.",2025-07-04T05:48:51.183000,225.29,False,0.0,[],6,2025-09-28T11:37:42.999000
3b9a3269-d093-417a-a40a-57128a4db00b,d73babce-adde-4b79-91fd-5d96b7c19661,880690f2-a884-4c6b-b30f-e6167f8e319b,dcampbell@example.net,adda3c09-852f-4243-bda8-2559cc931b37,Ergonomic discrete implementation Outdoor,1,damaged_shipping,Mrs rule Mr provide however artist respond. Agree cost performance. Well sister adult pressure home job single.,2025-08-07T19:01:10.185000,175.72,False,0.0,[],11,2025-09-28T11:37:43
d518ee94-1570-4421-a0af-560022d9c41b,43f781bd-9070-4d52-9e19-0da5f9c9726f,12b90911-720c-4338-a7ff-8ea036c0e24e,christina01@example.org,aca6ddd6-ea99-44c7-acb8-fa3426b1d537,Automated context-sensitive function Winter Sports,2,defective,"Member pattern begin they factor move. Design authority late fill receive college.
State president service mother beautiful. Trouble treatment never walk. Health cup total bar father.",2025-05-22T08:43:52.922000,1341.76,True,80.21112117344585,"['Suspicious return reason: ReturnReason.DEFECTIVE', 'Pattern matches known fraud indicators']",15,2025-09-28T11:37:43.005000
20f134be-5fe2-4816-a7f7-178cdbcf501e,a96039dc-97f8-4f5a-b0e2-c7fc1b437a1d,0f22cc98-3518-4427-b066-89b15c1b119d,patelstephanie@example.net,b1095675-0bfd-4b7e-a172-5f27e4b9aa15,Down-sized secondary service-desk Women's Fashion,1,not_as_described,"Owner probably help four huge. Analysis use fund produce great sense action south.
Whose move not teach notice owner. Financial both nothing box can partner. Art reveal mouth mouth camera miss can.",2025-09-27T02:40:28.974000,116.04,True,75.29307149631182,"['Suspicious return reason: ReturnReason.NOT_AS_DESCRIBED', 'Pattern matches known fraud indicators']",13,2025-09-28T11:37:43.006000
89d150e0-9aef-4f9f-bf23-5d6b8753222d,0c186797-82a1-4ba1-b7f3-4e97ce776b8a,c7cde8be-5015-4c01-8772-5d6467d82fc2,bradley05@example.org,f1ecce94-b10b-42e1-8c1c-4ef8ed166047,Digitized grid-enabled software Tools,1,size_issue,Word activity despite us anyone. Kid suffer cover strategy half back. Measure man when movie recent anything box.,2025-09-18T21:40:53.764000,369.14,False,0.0,[],8,2025-09-28T11:37:43.006000
40a5a22d-2a44-40a1-b03f-85e4f13d4288,8f3ed3e9-a4b3-4374-9956-06820821d070,76ca1a12-c01b-43f8-acf5-4cd75636b3a3,hchang@example.org,add0cc79-a1bc-4bc1-ad09-a07de8be7781,Multi-layered intangible hierarchy Outdoor,1,not_as_described,Option size step tax perform cause tend happen. Approach arrive indicate training maintain. Popular meet article politics safe deep director.,2025-05-29T14:38:55.194000,366.47,False,0.0,[],9,2025-09-28T11:37:43.007000
29dd09b3-1682-4a5f-aaff-618028001bb4,8e0e527b-b321-4dd8-9774-da648182992a,0e191775-2442-483f-a0dd-e372434a3396,sbautista@example.org,6d61c584-9e93-4e38-b531-5d81c3b88b12,Cross-group directional product Smartphones,2,size_issue,"Few similar economy last. Course shake company voice without fall rich red. Teach magazine miss operation.
Capital require general risk social adult. Operation crime money big stop.",2025-09-15T12:40:13.597000,2769.72,False,0.0,[],11,2025-09-28T11:37:43.008000
0d36c557-5d5f-4348-900f-3575a9870ed9,ace90079-6ff2-4cb5-9cda-6e05ba98253d,63e58517-a86a-4d43-a731-0549dcfd8490,sandramurphy@example.net,a36649d5-8357-45bf-aa48-32f16796610a,Right-sized bottom-line Local Area Network Tools,1,defective,"Cover specific seat. Security approach beat significant similar quite. Base long artist lay work.
Case media off music sure our. Series off claim.
Let use two manage time allow.",2025-07-01T17:22:15.791000,347.7,False,0.0,[],2,2025-09-28T11:37:43.009000
6d512f5a-175f-4199-a878-d7038a67e0ce,3dd855d8-dd5a-49ba-b65b-80bda211b3ca,5fe355e5-1edf-4e9a-a1b5-26d2bd7b85db,ryanbolton@example.com,6a71e2b5-d49e-4994-ae9d-c8fd1356f75d,Cross-group holistic knowledge user Accessories,1,not_as_described,Then want with statement. Behind Mrs decide live leg. Forward relationship real foot bed book quite worker.,2025-07-15T21:49:56.796000,86.61,False,0.0,[],8,2025-09-28T11:37:43.010000
6602da87-f171-45ec-ab09-003d14b5e5ec,1ec56a1f-0581-41a3-a06c-594de87737b5,f56998b0-c62d-443f-9146-8494c05261ab,jesusdunlap@example.com,f96a28b0-31ca-4e8f-b7af-ec5d2b460b0c,Visionary systematic encryption Fitness,1,damaged_shipping,"Team offer world happy their only. Answer gun wife cold.
I great go senior position community concern. Main help responsibility mind question.",2025-06-27T11:25:05.255000,410.24,False,0.0,[],3,2025-09-28T11:37:43.010000
21b464f6-2b0c-4a54-8ec9-bde4b90220cd,c59d4adf-0aa8-4d46-964a-dfa371590047,67a997c7-3eb6-46d1-acdf-13ef50a5ffa2,connie31@example.org,87a389f6-4d02-45e2-a6b3-8767583205a6,Persevering logistical product Team Sports,1,size_issue,"Still relate campaign recent civil.
Hard really site. Art huge couple food. Eye end however.",2025-05-29T15:42:41.878000,110.67,True,87.1839952449328,"['Suspicious return reason: ReturnReason.SIZE_ISSUE', 'Pattern matches known fraud indicators']",20,2025-09-28T11:37:43.011000
28a9a5ab-61bf-429d-91d5-23af3b8ccdeb,8e991667-8226-45e9-9a68-838470d1988a,ce945d15-96d0-4f5a-9b6b-18455c1b15d5,barmstrong@example.com,1207f3eb-6831-4158-9f82-5f3dbb33811d,Synergized mission-critical capability Tablets,1,defective,"Result travel almost identify product.
Age scientist build glass certain floor. Speech there social throughout want. Fill challenge often play investment account interest third.",2025-06-18T19:31:05.247000,1120.13,False,0.0,[],9,2025-09-28T11:37:43.012000
96f1dba9-0021-486e-8798-6a3a04a5bfec,f424a049-028d-432f-bdad-e9788dc30b88,fd68345f-7f50-431c-a3a3-eef6b24db30e,nmiller@example.net,095d69f6-f72f-45f5-b4d7-3d8ac727cc95,Virtual multi-tasking algorithm Bedding,2,damaged_shipping,Occur brother increase realize. Value she example force federal interview build along. Evidence top consider buy PM anything degree. Note growth price despite inside month the hand.,2025-05-04T07:39:48.869000,729.36,False,0.0,[],4,2025-09-28T11:37:43.012000
7fe14745-3085-4e10-8bf0-e03c38a16b64,f71b14b9-3dbc-436f-80dc-f02c24e6fc54,a2add26b-8ef8-4a75-8437-21edeb0d5a18,mary87@example.com,b4ded1bb-48d2-4b24-ba3d-4cbfdb3bf99e,Multi-lateral empowering hierarchy Kitchen,2,damaged_shipping,Team program else check. Follow away these traditional fall. Economy surface never effect would condition.,2025-08-26T06:26:18.582000,198.79,False,0.0,[],7,2025-09-28T11:37:43.013000
676a8cda-d8a7-4717-80e9-b5272651b95f,88c6305b-35d7-468b-8032-5355a979537a,3a039725-5113-4e19-ae1b-17573232cb0f,gonzalezjennifer@example.net,38527e16-3c53-4121-bdf5-5218a383b70a,Optional cohesive framework Bedding,1,changed_mind,Speak develop various beautiful. Economy main only certainly material turn city. Successful including evening participant watch.,2025-09-23T02:31:07.966000,278.51,True,83.47156121838783,"['Suspicious return reason: ReturnReason.CHANGED_MIND', 'Pattern matches known fraud indicators']",19,2025-09-28T11:37:43.014000
153c5b41-48dd-4fcf-8b85-47f8243be48d,98d877e5-de78-4e3a-bf7e-a6054d819629,b31508f4-4eaf-4572-95ba-fa4151efae1d,ronald63@example.net,cf93a9e0-2a22-45fd-b35a-d6112233e2c5,Open-architected asynchronous monitoring Tablets,1,not_as_described,Need remain parent cover. Far account table from night who. Enjoy talk leader mouth energy job yet.,2025-09-07T02:48:17.647000,451.97,False,0.0,[],3,2025-09-28T11:37:43.014000
7ba93ea6-dccd-4de3-bdb2-5a6f3e813734,f29cb098-798c-4b5e-a70e-8ac6c510c4a3,725aeaa4-1656-4108-b0fc-e9373db618fe,hwood@example.net,75a54b84-e500-4b9f-8f1e-619ce0feffdd,Down-sized contextually-based paradigm Water Sports,1,defective,Success admit wind popular technology. Radio short hard guess dream. Less offer cultural develop among oil truth.,2025-04-16T15:54:12.823000,38.06,False,0.0,[],8,2025-09-28T11:37:43.015000
3a177e1b-ea9b-4c10-b0ad-2945c026ce65,7e3c5795-a970-4359-a181-d1af2d0244d4,02cbe123-a5c3-4946-833c-2d3ed28c9448,cookjohn@example.net,76f3df95-3522-4748-8d48-df49b5f0f70b,Customizable analyzing utilization Makeup,1,defective,"Field look again drug record majority subject. From choice coach treatment wind rest. Yet eight environment arrive.
Raise party sound write say sister value relationship. Road myself sea enough.",2025-06-24T07:51:20.684000,385.65,False,0.0,[],6,2025-09-28T11:37:43.016000
7f7405f7-69f0-4a5e-97ff-9ed518943691,97074d53-8c2f-4b66-8d4d-424d03d19e04,4e5517ca-727c-4115-b5c9-a3034019f20b,katelynpaul@example.com,45d4d4ed-419d-4888-b5c5-04dff72dc5b6,Grass-roots client-server approach Team Sports,1,not_as_described,"Action local black now lawyer operation mind. Arrive end partner operation I score consumer. Serious firm animal.
Deep method game goal world. Price general site sport indeed present.",2025-08-06T00:12:05.666000,285.36,True,89.49599981503692,"['Suspicious return reason: ReturnReason.NOT_AS_DESCRIBED', 'Pattern matches known fraud indicators']",15,2025-09-28T11:37:43.016000
e3e39e2b-e47a-4111-bb15-5d479faf9265,6a54cea8-1648-4b42-a3c6-0c2350c75b16,cc7ed2f3-d8e2-4d67-bc55-1534adca6f7a,hannah40@example.org,18b83126-e7b5-4389-b9b8-26731df46011,Fundamental background attitude Men's Fashion,2,changed_mind,Their inside news so test word finish some. Road pressure mean often. Party sea strategy southern there view wind. Affect learn building goal along serious worker.,2025-07-03T07:50:08.183000,323.22,False,0.0,[],2,2025-09-28T11:37:43.017000
6a612d99-b309-4370-aa26-9b792f62f4be,09224b6e-fe16-40c5-ae74-5cd473aab0e4,494d5cb2-b184-4889-84d6-1759695252b3,kimberlyjones@example.org,f14a0c29-aaa7-4f09-94d4-0a32af198fe0,Customizable reciprocal policy Shoes,2,changed_mind,"City go prevent and bag have TV. Technology field discussion traditional so Mr. Herself rule early speak.
Movement shake up Congress available. Consumer whether range likely career.",2025-06-20T09:34:59.159000,331.44,False,0.0,[],14,2025-09-28T11:37:43.018000
23bd37b1-4441-4c42-9648-34c43ae3e814,cea2b182-78c9-4d0e-ad3f-d0f032ebe7d4,f212decd-beba-444a-a4a0-ace78ce81380,bandrews@example.com,dcbe2509-e449-4b42-8575-99783b22c8e4,Progressive exuding Internet solution Tools,1,defective,"Staff against body soldier north meet. Each cultural hair popular full. Up support base house one several.
Us leave doctor. Its ten blue chance prove since. Whom learn home.",2025-08-01T20:18:29.119000,27.44,False,0.0,[],8,2025-09-28T11:37:43.018000
58ff3886-82eb-4f68-8ada-d6e7849a0671,f5c82d7f-4a6d-45ac-81f5-491c5d9dfc2a,6a56c90d-3b0f-44d8-86d1-94f1ff765d3c,angelicamurray@example.net,458e2ccb-6180-430f-9e24-4b9ece2173f3,Synchronized scalable strategy Tablets,1,size_issue,Human example various instead heavy other write. Director plant already organization research really.,2025-04-26T01:00:55.382000,672.33,False,0.0,[],9,2025-09-28T11:37:43.019000
fb766428-ed73-4453-bcd2-c0f33f6fb8e9,c0d4a0e9-94a3-4dbf-a36e-cf25332b3c5b,73ce3dfe-74b9-4b62-9639-61e3baae322d,pwhitehead@example.com,92b76aba-ee86-46fb-b042-8d2653025030,Cloned mobile adapter Team Sports,2,defective,"Several and realize. Word television and. Feel country nice notice pull.
Most card enjoy media theory something.
Direction central present history write.",2025-08-13T22:24:01.173000,680.37,True,79.86702676080195,"['Suspicious return reason: ReturnReason.DEFECTIVE', 'Pattern matches known fraud indicators']",9,2025-09-28T11:37:43.020000
55393153-b5ab-485a-a520-fc58ebc0e47e,6345e593-4eba-4b82-b283-d6a4287d7461,734a3984-7f4d-4ed4-86f5-5cd09b7c3b1d,davidgolden@example.net,65a1ce6d-5790-4429-af4b-74aac93d2000,Seamless systematic Graphic Interface Tablets,1,size_issue,"Adult man art cut son. Reason third difficult. Start ahead check born.
Order him international here everybody couple. Window I professor. Assume mind tonight recently cost stock policy.",2025-05-07T06:58:48.226000,988.85,False,0.0,[],6,2025-09-28T11:37:43.020000
608ce7c9-8eae-42c9-a4b3-fe31024ba4ed,fd738ee9-db3d-40d1-bf73-0d1242913160,5c5214fb-9ef1-445f-bc44-3bb0871d1ed0,michael26@example.net,376b8fa1-f1c7-4c6a-9438-2dc1d2d2767d,Expanded global framework Women's Fashion,1,defective,Art stop operation travel person may science hundred. When reach movie assume lose Congress matter nor. Against school number along I order effect.,2025-09-04T18:13:37.341000,224.61,False,0.0,[],10,2025-09-28T11:37:43.021000
4bd62c6a-a9e1-4739-a585-7cd44ae2999b,12b7049b-78a9-40fa-8495-5d40fdc66867,2f38c5bd-7818-4093-b551-d21d02c61205,timothy83@example.org,0e736f0c-88bb-4251-bf4b-8cfb36aa4248,Diverse stable matrix Laptops,1,defective,"Assume American science mission. Week seat air father provide without trip.
Scientist religious baby real face. Avoid side minute pass husband skill.",2025-06-25T10:02:22.320000,301.94,False,0.0,[],11,2025-09-28T11:37:43.021000
0eeecdbb-50e3-4a42-b998-7b0776a638e6,d193556b-0b38-4297-b2bf-657df025380f,4965bb54-c58a-4ea0-abcd-e33cb72c4e3a,kelseybutler@example.net,632c14ad-1a33-4828-8db4-053d020852b0,User-centric composite protocol Bedding,1,duplicate_order,"Recognize young ok. Special learn reflect power.
Place anyone left hundred how author former air. Establish very method but long season could.",2025-08-18T23:15:39.020000,458.03,False,0.0,[],10,2025-09-28T11:37:43.022000
da2b631c-91cc-4c1e-b644-21b8f9655fbd,464c8ae1-8675-45b3-bd02-1f7646aa7af4,ed7db6ab-241e-4668-bbd5-9042de0fd0e8,hensonrichard@example.net,efd765fd-5d75-45cb-a2d4-2a13fcb62248,Right-sized optimal time-frame Women's Fashion,1,damaged_shipping,"Better community material enough all win.
Stop responsibility response one. Sea attention case whom level voice my finally.",2025-08-07T02:36:46.373000,123.22,False,0.0,[],3,2025-09-28T11:37:43.023000
fdb4a8ed-e47e-4176-900d-b80f1072e45a,b4992f2c-e538-46be-b2ff-b570f412ba8d,07bb785a-6845-4b60-a0e1-06759f3d0719,curtishines@example.com,e319e3f8-f4b2-4680-bfbf-8474a927a3e6,Ameliorated logistical architecture Personal Care,2,size_issue,Catch peace yourself reach sign executive. Along public happen agree political much. City thing president window.,2025-05-24T10:40:15,189.75,False,0.0,[],6,2025-09-28T11:37:43.024000
1fc71620-db74-499c-9ecc-9f8d7481f078,cbc2d1dd-afb8-4c7a-8207-74329eef7524,e518c96d-fe9b-4126-8a64-9abce6c2e92e,harperjennifer@example.org,376b8fa1-f1c7-4c6a-9438-2dc1d2d2767d,Expanded global framework Women's Fashion,1,not_as_described,Edge yourself environmental always seek visit series. Decision nature catch type. Bank material open another probably.,2025-05-27T11:17:33.088000,202.61,True,92.4204525506327,"['Suspicious return reason: ReturnReason.NOT_AS_DESCRIBED', 'Pattern matches known fraud indicators']",12,2025-09-28T11:37:43.024000
12e56d34-2580-4c7b-b101-d6b47023da23,d8e31383-32eb-4776-9e89-d4b150ad98ee,e5ce2c9d-8c4c-4c51-bab6-efd9440e2fc6,andrewjackson@example.net,81ce16dd-c187-41d4-89de-09ee2336cd0a,Reverse-engineered motivating project Bedding,1,size_issue,"Rise goal pattern above time part. Money order indicate ability near catch us.
Happen technology growth effort. Consider bad possible hand.",2025-10-01T22:11:08.614000,378.11,False,0.0,[],4,2025-09-28T11:37:43.025000
775d849b-ad11-431e-8610-d346d998998f,e214eb02-1bfe-45cb-abac-53e0b1b91f5f,a740c32f-dcc9-4a80-afae-8d8abd59b096,susan45@example.net,f0c59273-69cd-4f4c-9f52-1bc2fc65a7ad,Cloned actuating knowledgebase Accessories,1,damaged_shipping,Phone very small local. Maybe war both own put. Available project recent civil.,2025-08-13T12:33:40.747000,1089.23,False,0.0,[],11,2025-09-28T11:37:43.026000
d1ec21e0-e763-4a60-abde-8b0f944f54e0,2a2dbd52-ef7a-43c1-882f-4f61437132cf,0e2e277a-3776-449c-95ea-1716d9a5a352,zgalloway@example.net,74e47854-260e-4424-af81-473555964636,Upgradable 6thgeneration website Tools,1,size_issue,"Program color computer outside notice case. Social involve religious bit. Individual to political result the growth red.
Treatment draw any animal. Example city special year notice something test.",2025-10-04T10:53:46.574000,42.0,False,0.0,[],2,2025-09-28T11:37:43.026000
9030b104-7b2a-40bc-98fd-2d9e6e9c87b4,86f4ebc2-9be2-4254-a214-d0f238928e7a,c79dadea-c04b-480e-bea0-a79e199942a6,chapmanjames@example.net,30ab6fce-20ec-47c9-909e-9ca7fc0d0584,Open-source dynamic workforce Water Sports,1,defective,Agreement their ago life movie. Option behind arrive most environment position example reach. What same apply.,2025-10-05T16:54:28.951000,45.59,False,0.0,[],1,2025-09-28T11:37:43.027000
13c34dae-ed7b-4f16-9bb2-2a0eae96e627,ac7edc38-4f8e-4e46-9868-6174b3158bc6,f5cfdd5c-829a-4211-b6ca-472030d28f3d,mark65@example.org,2211c65b-21ac-4c9a-9d35-053e382158ff,Focused static archive Tools,1,changed_mind,"Best stay by. Stand their magazine form. Wind get great try training.
Where choice value speak song require campaign. New matter happy event.",2025-09-09T04:54:37.414000,56.22,False,0.0,[],6,2025-09-28T11:37:43.028000
cbd89b25-c868-4b6d-bfda-9b77c4a0a48a,04de6416-d35e-4e01-a80b-b33ddef51af2,122126d8-e643-48ef-a29f-59eacab94524,josephchristina@example.org,1e49e1a6-8c2d-4eb1-8203-ae28a64dee8d,Digitized zero tolerance function Outdoor Sports,1,not_as_described,"Result form speech factor avoid out. You top arrive commercial produce. Hold environment training teacher worker on. Begin show quite pull.
Common morning them. May tough stage list.",2025-08-25T06:58:21.862000,474.12,False,0.0,[],4,2025-09-28T11:37:43.028000
5e70f7e7-3b6a-44af-aeff-dfccefe73daa,088614db-e983-44ea-9858-a009229c18ee,6dfe6e9f-7105-4cd1-ae9f-fc80e8e72551,xbrooks@example.net,7fb1653d-e4fe-488c-944d-ceddd840fcaf,Proactive real-time neural-net Furniture,2,not_as_described,Success finish rich gas sound executive. Step walk idea enter. Effect computer hair.,2025-08-17T07:16:53.807000,949.0,False,0.0,[],7,2025-09-28T11:37:43.029000
